state_abbr,year,meanStateApprop_byYear,meanTuition_byYear,meanRepayRate_byYear,repay_rate_category,meanRepayRate_byYearStateAndIncome,meanStateApprop_byState,meanTuition_byState,meanStateApprop_byYearAndState,meanTuition_byYearAndState
MT,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.8409776,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.6311923333333334,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.8092794,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.206761,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.786718,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.2640306666666667,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.7154073333333333,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.5226873333333334,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.25208083333333337,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.6723143333333333,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.4770315,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.7291123333333334,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.6624053333333333,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.7186261666666667,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.4763036666666667,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.2423225,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.7270735,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.46989566666666666,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.6449426666666667,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.25717783333333333,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.713521,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.4539141666666667,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.6420291666666667,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.25960683333333334,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.6341908333333333,28568398.8125,4392.104166666667,33238333.166666668,4526.5
MT,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.2517316666666667,28568398.8125,4392.104166666667,33238333.166666668,4526.5
MT,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.4536308333333333,28568398.8125,4392.104166666667,33238333.166666668,4526.5
MT,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.7053625,28568398.8125,4392.104166666667,33238333.166666668,4526.5
NC,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.68136425,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.734357,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.59054325,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.14381375,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.621524625,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.4920668,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.16905766666666666,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.6611244666666667,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.4536875625,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.6466463125,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.5731723125,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.19295875,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.1938614375,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.414267,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.6081284375,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.526148625,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.5817288125,145464100.046875,3169.8828125,144038928,3349
NC,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.18139925,145464100.046875,3169.8828125,144038928,3349
NC,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.4003295625,145464100.046875,3169.8828125,144038928,3349
NC,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.499788875,145464100.046875,3169.8828125,144038928,3349
NC,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.1715609375,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.393197125,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.483937625,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.5647580625,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.5459245625,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.38273243749999997,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.475553875,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.163192125,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.4801741875,145464100.046875,3169.8828125,145726600.25,3967.25
NC,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.1568131875,145464100.046875,3169.8828125,145726600.25,3967.25
NC,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.5471226875,145464100.046875,3169.8828125,145726600.25,3967.25
NC,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.3903095,145464100.046875,3169.8828125,145726600.25,3967.25
ND,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.14876,36698488.92727273,4605.4,32077319,4307.5
ND,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.8360335,36698488.92727273,4605.4,32077319,4307.5
ND,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.846135,36698488.92727273,4605.4,32077319,4307.5
ND,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.697375,36698488.92727273,4605.4,32077319,4307.5
ND,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.6322858571428571,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.17177114285714284,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.804057,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.800441,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.6201867142857143,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.7889102857142857,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.817195,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.19700828571428572,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.5946164285714286,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.199093,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.7779892857142857,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.7937094285714286,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.776912,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.2014237142857143,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.7529831428571429,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.5754882857142857,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.7863267142857143,36698488.92727273,4605.4,40357258.571428575,4733
ND,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.7267057142857143,36698488.92727273,4605.4,40357258.571428575,4733
ND,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.5740661428571429,36698488.92727273,4605.4,40357258.571428575,4733
ND,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.21226057142857144,36698488.92727273,4605.4,40357258.571428575,4733
ND,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.7150087142857143,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.796084,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.24115471428571428,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.5549292857142857,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.7216154285714286,36698488.92727273,4605.4,43238782.428571425,5067
ND,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.5424100000000001,36698488.92727273,4605.4,43238782.428571425,5067
ND,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.7892335714285714,36698488.92727273,4605.4,43238782.428571425,5067
ND,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.24682357142857142,36698488.92727273,4605.4,43238782.428571425,5067
NE,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.8227465714285714,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.8230238571428572,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.09497957142857143,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.7280442857142857,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.781841,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.7756121428571429,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.6598985714285714,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.11571357142857143,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.17960399999999999,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.7496912857142857,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.5476353333333334,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.7272393333333333,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.7589940000000001,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.574167,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.184827,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.7293465714285714,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.19061714285714287,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.755419,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.5648018571428571,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.7104798571428572,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.551919,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.18499514285714286,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.6839725714285714,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.7369141428571429,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.5373967142857143,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.6785242857142857,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.7281564285714286,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.19075971428571428,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.7287257142857143,75303903.08928572,4976.125,82725524,5480.428571428572
NE,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.6800735714285714,75303903.08928572,4976.125,82725524,5480.428571428572
NE,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.5193682857142857,75303903.08928572,4976.125,82725524,5480.428571428572
NE,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.20935742857142858,75303903.08928572,4976.125,82725524,5480.428571428572
NH,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.1139245,16061383.225,9196.75,19199999.6,6949.6
NH,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.90408225,16061383.225,9196.75,19199999.6,6949.6
NH,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.7574204,16061383.225,9196.75,19199999.6,6949.6
NH,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.8767337500000001,16061383.225,9196.75,19199999.6,6949.6
NH,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.1684338,16061383.225,9196.75,19457208.8,7462.4
NH,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.8576824,16061383.225,9196.75,19457208.8,7462.4
NH,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.8166218000000001,16061383.225,9196.75,19457208.8,7462.4
NH,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.6892486,16061383.225,9196.75,19457208.8,7462.4
NH,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.7798274,16061383.225,9196.75,19457200,7972
NH,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.8397452,16061383.225,9196.75,19457200,7972
NH,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.1914662,16061383.225,9196.75,19457200,7972
NH,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.6482789999999999,16061383.225,9196.75,19457200,7972
NH,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.7510518,16061383.225,9196.75,19457200.2,8584
NH,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.6125716,16061383.225,9196.75,19457200.2,8584
NH,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.8357918,16061383.225,9196.75,19457200.2,8584
NH,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.2232202,16061383.225,9196.75,19457200.2,8584
NH,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.8038128,16061383.225,9196.75,10190014,9798
NH,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.1919488,16061383.225,9196.75,10190014,9798
NH,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.742283,16061383.225,9196.75,10190014,9798
NH,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.611864,16061383.225,9196.75,10190014,9798
NH,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.17868879999999998,16061383.225,9196.75,10729443.4,10936
NH,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.7116604,16061383.225,9196.75,10729443.4,10936
NH,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.6039386,16061383.225,9196.75,10729443.4,10936
NH,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.7826274,16061383.225,9196.75,10729443.4,10936
NH,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.1935472,16061383.225,9196.75,13800000,10936
NH,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.5720396,16061383.225,9196.75,13800000,10936
NH,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.7655868,16061383.225,9196.75,13800000,10936
NH,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.6782006,16061383.225,9196.75,13800000,10936
NH,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.5535213999999999,16061383.225,9196.75,16199999.8,10936
NH,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.1885486,16061383.225,9196.75,16199999.8,10936
NH,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.6634918,16061383.225,9196.75,16199999.8,10936
NH,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.74207,16061383.225,9196.75,16199999.8,10936
NJ,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.8221848461538461,111270430.72164948,8338.827272727272,119695812.83333333,7166.857142857143
NJ,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.7775555384615385,111270430.72164948,8338.827272727272,119695812.83333333,7166.857142857143
NJ,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.6974085714285714,111270430.72164948,8338.827272727272,119695812.83333333,7166.857142857143
NJ,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.13185823076923078,111270430.72164948,8338.827272727272,119695812.83333333,7166.857142857143
NJ,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.6188168571428572,111270430.72164948,8338.827272727272,114701492.5,7741.142857142857
NJ,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.7911093076923077,111270430.72164948,8338.827272727272,114701492.5,7741.142857142857
NJ,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.1831033076923077,111270430.72164948,8338.827272727272,114701492.5,7741.142857142857
NJ,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.7228263076923077,111270430.72164948,8338.827272727272,114701492.5,7741.142857142857
NJ,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.7732459285714286,111270430.72164948,8338.827272727272,117477335,7979.214285714285
NJ,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.5658445,111270430.72164948,8338.827272727272,117477335,7979.214285714285
NJ,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.20740142857142857,111270430.72164948,8338.827272727272,117477335,7979.214285714285
NJ,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.6938862857142857,111270430.72164948,8338.827272727272,117477335,7979.214285714285
NJ,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.2119185,111270430.72164948,8338.827272727272,113223733.66666667,8284.214285714286
NJ,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.6620196428571429,111270430.72164948,8338.827272727272,113223733.66666667,8284.214285714286
NJ,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.7454696428571429,111270430.72164948,8338.827272727272,113223733.66666667,8284.214285714286
NJ,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.5335511428571429,111270430.72164948,8338.827272727272,113223733.66666667,8284.214285714286
NJ,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.22434921428571428,111270430.72164948,8338.827272727272,113348034.66666667,8593.142857142857
NJ,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.6359489285714286,111270430.72164948,8338.827272727272,113348034.66666667,8593.142857142857
NJ,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.5065759285714286,111270430.72164948,8338.827272727272,113348034.66666667,8593.142857142857
NJ,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.7309251428571428,111270430.72164948,8338.827272727272,113348034.66666667,8593.142857142857
NJ,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.7222802857142857,111270430.72164948,8338.827272727272,90135655.63636364,8885.92857142857
NJ,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.22098335714285713,111270430.72164948,8338.827272727272,90135655.63636364,8885.92857142857
NJ,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.5012969285714286,111270430.72164948,8338.827272727272,90135655.63636364,8885.92857142857
NJ,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.6166337857142857,111270430.72164948,8338.827272727272,90135655.63636364,8885.92857142857
NJ,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.4768060769230769,111270430.72164948,8338.827272727272,110345231.07692307,8992.23076923077
NJ,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.22542184615384617,111270430.72164948,8338.827272727272,110345231.07692307,8992.23076923077
NJ,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.5924183846153847,111270430.72164948,8338.827272727272,110345231.07692307,8992.23076923077
